gene_id	term_id	DB
ENSG00000035928	path:hsa03420	KEGG
ENSG00000035928	R-HSA-5696399	Reactome
ENSG00000035928	R-HSA-5655862	Reactome
ENSG00000035928	R-HSA-5685942	Reactome
ENSG00000035928	R-HSA-69306	Reactome
ENSG00000035928	R-HSA-110314	Reactome
ENSG00000035928	R-HSA-5696398	Reactome
ENSG00000035928	path:hsa03030	KEGG
ENSG00000035928	R-HSA-6782210	Reactome
ENSG00000035928	R-HSA-110320	Reactome
ENSG00000035928	R-HSA-69242	Reactome
ENSG00000035928	R-HSA-73894	Reactome
ENSG00000035928	R-HSA-157579	Reactome
ENSG00000035928	R-HSA-5693532	Reactome
ENSG00000035928	R-HSA-110373	Reactome
ENSG00000035928	R-HSA-6782135	Reactome
ENSG00000035928	R-HSA-69278	Reactome
ENSG00000035928	R-HSA-5656169	Reactome
ENSG00000035928	R-HSA-5693538	Reactome
ENSG00000035928	R-HSA-69239	Reactome
ENSG00000035928	GO:0007004	GO
ENSG00000035928	R-HSA-69109	Reactome
ENSG00000035928	path:hsa03430	KEGG
ENSG00000035928	R-HSA-73886	Reactome
ENSG00000116251	R-HSA-72766	Reactome
ENSG00000116251	R-HSA-1799339	Reactome
ENSG00000116251	R-HSA-192823	Reactome
ENSG00000116251	R-HSA-8953854	Reactome
ENSG00000116251	R-HSA-72706	Reactome
ENSG00000116251	path:hsa05171	KEGG
ENSG00000116251	GO:0006412	GO
ENSG00000116251	R-HSA-72312	Reactome
ENSG00000116251	R-HSA-6791226	Reactome
ENSG00000116251	R-HSA-168255	Reactome
ENSG00000116251	R-HSA-8868773	Reactome
ENSG00000116251	R-HSA-1643685	Reactome
ENSG00000116251	GO:0002181	GO
ENSG00000116251	R-HSA-927802	Reactome
ENSG00000116251	R-HSA-392499	Reactome
ENSG00000116251	R-HSA-975957	Reactome
ENSG00000116251	R-HSA-72737	Reactome
ENSG00000116251	R-HSA-975956	Reactome
ENSG00000116251	path:hsa03010	KEGG
ENSG00000116251	R-HSA-168273	Reactome
ENSG00000116251	R-HSA-156827	Reactome
ENSG00000116251	R-HSA-5663205	Reactome
ENSG00000116251	R-HSA-72689	Reactome
ENSG00000116251	R-HSA-72613	Reactome
ENSG00000125651	R-HSA-8939211	Reactome
ENSG00000125651	R-HSA-5654738	Reactome
ENSG00000125651	R-HSA-190236	Reactome
ENSG00000125651	R-HSA-168325	Reactome
ENSG00000125651	GO:0009615	GO
ENSG00000125651	R-HSA-73776	Reactome
ENSG00000125651	R-HSA-167172	Reactome
ENSG00000125651	R-HSA-212436	Reactome
ENSG00000125651	R-HSA-6796648	Reactome
ENSG00000125651	R-HSA-9018519	Reactome
ENSG00000125651	R-HSA-72163	Reactome
ENSG00000125651	R-HSA-72165	Reactome
ENSG00000125651	R-HSA-8953854	Reactome
ENSG00000125651	R-HSA-162587	Reactome
ENSG00000125651	R-HSA-9006931	Reactome
ENSG00000125651	GO:0006367	GO
ENSG00000125651	R-HSA-162582	Reactome
ENSG00000125651	R-HSA-3700989	Reactome
ENSG00000125651	R-HSA-167169	Reactome
ENSG00000125651	R-HSA-168255	Reactome
ENSG00000125651	R-HSA-75955	Reactome
ENSG00000125651	GO:0045944	GO
ENSG00000125651	R-HSA-9006934	Reactome
ENSG00000125651	R-HSA-162599	Reactome
ENSG00000125651	R-HSA-6807505	Reactome
ENSG00000125651	R-HSA-72172	Reactome
ENSG00000125651	GO:0006366	GO
ENSG00000125651	R-HSA-1643685	Reactome
ENSG00000125651	R-HSA-72203	Reactome
ENSG00000125651	GO:0032091	GO
ENSG00000125651	R-HSA-73857	Reactome
ENSG00000125651	R-HSA-77075	Reactome
ENSG00000125651	R-HSA-167200	Reactome
ENSG00000125651	R-HSA-167246	Reactome
ENSG00000125651	R-HSA-72086	Reactome
ENSG00000125651	R-HSA-162906	Reactome
ENSG00000125651	R-HSA-168273	Reactome
ENSG00000125651	R-HSA-6803529	Reactome
ENSG00000125651	R-HSA-73779	Reactome
ENSG00000125651	R-HSA-112382	Reactome
ENSG00000125651	R-HSA-75953	Reactome
ENSG00000125651	R-HSA-74160	Reactome
ENSG00000125651	path:hsa03022	KEGG
ENSG00000125651	R-HSA-76042	Reactome
ENSG00000125651	R-HSA-5663205	Reactome
ENSG00000125651	R-HSA-113418	Reactome
ENSG00000125651	R-HSA-674695	Reactome
ENSG00000125651	GO:0006368	GO
ENSG00000116096	R-HSA-203615	Reactome
ENSG00000116096	R-HSA-1430728	Reactome
ENSG00000116096	path:hsa00790	KEGG
ENSG00000116096	R-HSA-8978934	Reactome
ENSG00000116096	R-HSA-202131	Reactome
ENSG00000116096	GO:0006809	GO
ENSG00000116096	GO:0006729	GO
ENSG00000116096	R-HSA-1474151	Reactome
ENSG00000116096	R-HSA-196854	Reactome
ENSG00000116096	path:hsa01100	KEGG
ENSG00000116096	path:hsa01240	KEGG
ENSG00000148926	GO:0001878	GO
ENSG00000148926	GO:0045906	GO
ENSG00000148926	R-HSA-372790	Reactome
ENSG00000148926	R-HSA-9658195	Reactome
ENSG00000148926	GO:0006954	GO
ENSG00000148926	GO:0010460	GO
ENSG00000148926	GO:0007165	GO
ENSG00000148926	GO:0050830	GO
ENSG00000148926	GO:0001570	GO
ENSG00000148926	GO:0019732	GO
ENSG00000148926	GO:0031623	GO
ENSG00000148926	GO:0002031	GO
ENSG00000148926	path:hsa04270	KEGG
ENSG00000148926	R-HSA-418555	Reactome
ENSG00000148926	R-HSA-373080	Reactome
ENSG00000148926	GO:0019731	GO
ENSG00000148926	path:hsa04080	KEGG
ENSG00000148926	R-HSA-162582	Reactome
ENSG00000148926	GO:0050829	GO
ENSG00000148926	R-HSA-1643685	Reactome
ENSG00000148926	R-HSA-419812	Reactome
ENSG00000148926	R-HSA-9662851	Reactome
ENSG00000148926	GO:0007189	GO
ENSG00000148926	R-HSA-9660821	Reactome
ENSG00000148926	R-HSA-9664433	Reactome
ENSG00000148926	R-HSA-388396	Reactome
ENSG00000148926	GO:0061844	GO
ENSG00000148926	GO:1990410	GO
ENSG00000148926	R-HSA-5663205	Reactome
ENSG00000148926	GO:2000184	GO
ENSG00000148926	GO:0035809	GO
ENSG00000148926	R-HSA-500792	Reactome
ENSG00000148926	GO:0003073	GO
ENSG00000169474	GO:0008544	GO
ENSG00000169474	R-HSA-6805567	Reactome
ENSG00000169474	R-HSA-1266738	Reactome
ENSG00000169474	R-HSA-6809371	Reactome
ENSG00000169474	GO:0018149	GO
ENSG00000169474	GO:0030216	GO
ENSG00000196805	GO:0008544	GO
ENSG00000196805	R-HSA-6805567	Reactome
ENSG00000196805	R-HSA-1266738	Reactome
ENSG00000196805	R-HSA-6809371	Reactome
ENSG00000196805	GO:0030216	GO
ENSG00000241794	GO:0048874	GO
ENSG00000241794	R-HSA-6805567	Reactome
ENSG00000241794	R-HSA-1266738	Reactome
ENSG00000241794	GO:0019731	GO
ENSG00000241794	GO:0050830	GO
ENSG00000241794	R-HSA-6809371	Reactome
ENSG00000162009	R-HSA-418594	Reactome
ENSG00000162009	R-HSA-375276	Reactome
ENSG00000162009	path:hsa04024	KEGG
ENSG00000162009	R-HSA-372790	Reactome
ENSG00000162009	GO:0007187	GO
ENSG00000162009	R-HSA-388396	Reactome
ENSG00000162009	GO:0007218	GO
ENSG00000162009	path:hsa04080	KEGG
ENSG00000162009	R-HSA-373076	Reactome
ENSG00000162009	R-HSA-162582	Reactome
ENSG00000162009	GO:0032467	GO
ENSG00000162009	GO:0008285	GO
ENSG00000162009	GO:0071385	GO
ENSG00000162009	path:hsa04935	KEGG
ENSG00000162009	GO:0007186	GO
ENSG00000162009	GO:0050796	GO
ENSG00000162009	R-HSA-500792	Reactome
ENSG00000120907	path:hsa04022	KEGG
ENSG00000120907	GO:0007267	GO
ENSG00000120907	R-HSA-416476	Reactome
ENSG00000120907	R-HSA-372790	Reactome
ENSG00000120907	GO:0032230	GO
ENSG00000120907	GO:0043410	GO
ENSG00000120907	GO:0071882	GO
ENSG00000120907	GO:0071880	GO
ENSG00000120907	GO:0007165	GO
ENSG00000120907	GO:0060452	GO
ENSG00000120907	GO:0007200	GO
ENSG00000120907	GO:0009725	GO
ENSG00000120907	path:hsa04270	KEGG
ENSG00000120907	path:hsa04080	KEGG
ENSG00000120907	GO:0035556	GO
ENSG00000120907	R-HSA-162582	Reactome
ENSG00000120907	R-HSA-373076	Reactome
ENSG00000120907	R-HSA-375280	Reactome
ENSG00000120907	GO:0045907	GO
ENSG00000120907	GO:0009410	GO
ENSG00000120907	GO:0006939	GO
ENSG00000120907	path:hsa04970	KEGG
ENSG00000120907	R-HSA-416482	Reactome
ENSG00000120907	GO:0007204	GO
ENSG00000120907	path:hsa04261	KEGG
ENSG00000120907	R-HSA-388396	Reactome
ENSG00000120907	R-HSA-390696	Reactome
ENSG00000120907	path:hsa04152	KEGG
ENSG00000120907	GO:0006915	GO
ENSG00000120907	GO:0070374	GO
ENSG00000120907	GO:0008285	GO
ENSG00000120907	GO:0045760	GO
ENSG00000120907	GO:0007186	GO
ENSG00000120907	path:hsa04020	KEGG
ENSG00000120907	GO:0150099	GO
ENSG00000120907	R-HSA-500792	Reactome
ENSG00000073756	R-HSA-168256	Reactome
ENSG00000073756	R-HSA-2142770	Reactome
ENSG00000073756	R-HSA-9027604	Reactome
ENSG00000073756	path:hsa05222	KEGG
ENSG00000073756	R-HSA-2142753	Reactome
ENSG00000073756	GO:0042759	GO
ENSG00000073756	GO:0090271	GO
ENSG00000073756	GO:0031394	GO
ENSG00000073756	GO:0031622	GO
ENSG00000073756	GO:0050727	GO
ENSG00000073756	path:hsa05206	KEGG
ENSG00000073756	path:hsa05204	KEGG
ENSG00000073756	GO:0090336	GO
ENSG00000073756	GO:0045429	GO
ENSG00000073756	R-HSA-9018677	Reactome
ENSG00000073756	path:hsa05010	KEGG
ENSG00000073756	path:hsa01100	KEGG
ENSG00000073756	path:hsa05022	KEGG
ENSG00000073756	R-HSA-6785807	Reactome
ENSG00000073756	R-HSA-9018679	Reactome
ENSG00000073756	path:hsa04064	KEGG
ENSG00000073756	path:hsa04923	KEGG
ENSG00000073756	R-HSA-1430728	Reactome
ENSG00000073756	R-HSA-556833	Reactome
ENSG00000073756	GO:0019372	GO
ENSG00000073756	R-HSA-196807	Reactome
ENSG00000073756	path:hsa00590	KEGG
ENSG00000073756	R-HSA-9018678	Reactome
ENSG00000073756	R-HSA-1280215	Reactome
ENSG00000073756	GO:0001516	GO
ENSG00000073756	path:hsa04625	KEGG
ENSG00000073756	path:hsa05165	KEGG
ENSG00000073756	GO:0150077	GO
ENSG00000073756	GO:0090362	GO
ENSG00000073756	R-HSA-196849	Reactome
ENSG00000073756	R-HSA-9025094	Reactome
ENSG00000073756	GO:0019371	GO
ENSG00000073756	GO:0071636	GO
ENSG00000073756	path:hsa05200	KEGG
ENSG00000073756	path:hsa05163	KEGG
ENSG00000073756	R-HSA-197264	Reactome
ENSG00000073756	path:hsa04657	KEGG
ENSG00000073756	path:hsa04913	KEGG
ENSG00000073756	GO:0010575	GO
ENSG00000073756	GO:0071456	GO
ENSG00000073756	GO:0090050	GO
ENSG00000073756	path:hsa05140	KEGG
ENSG00000073756	R-HSA-449147	Reactome
ENSG00000073756	R-HSA-6783783	Reactome
ENSG00000073756	R-HSA-2162123	Reactome
ENSG00000073756	path:hsa04370	KEGG
ENSG00000073756	path:hsa04668	KEGG
ENSG00000073756	R-HSA-8978868	Reactome
ENSG00000073756	R-HSA-9018683	Reactome
ENSG00000073756	path:hsa04921	KEGG
ENSG00000073756	path:hsa05167	KEGG
ENSG00000073756	GO:0008217	GO
ENSG00000073756	path:hsa04723	KEGG
ENSG00000073756	path:hsa04726	KEGG
ENSG00000073756	R-HSA-196854	Reactome
ENSG00000196639	path:hsa04750	KEGG
ENSG00000196639	R-HSA-416476	Reactome
ENSG00000196639	R-HSA-372790	Reactome
ENSG00000196639	GO:0007187	GO
ENSG00000196639	R-HSA-388396	Reactome
ENSG00000196639	GO:0006954	GO
ENSG00000196639	GO:0007268	GO
ENSG00000196639	path:hsa04080	KEGG
ENSG00000196639	R-HSA-373076	Reactome
ENSG00000196639	R-HSA-162582	Reactome
ENSG00000196639	GO:0007200	GO
ENSG00000196639	GO:0007186	GO
ENSG00000196639	path:hsa04020	KEGG
ENSG00000196639	GO:0071420	GO
ENSG00000196639	R-HSA-390650	Reactome
ENSG00000196639	R-HSA-500792	Reactome
ENSG00000196639	R-HSA-375280	Reactome
ENSG00000170214	path:hsa04022	KEGG
ENSG00000170214	GO:0007188	GO
ENSG00000170214	GO:0007267	GO
ENSG00000170214	R-HSA-416476	Reactome
ENSG00000170214	R-HSA-372790	Reactome
ENSG00000170214	GO:0043410	GO
ENSG00000170214	GO:0071880	GO
ENSG00000170214	GO:0007200	GO
ENSG00000170214	path:hsa04270	KEGG
ENSG00000170214	path:hsa04080	KEGG
ENSG00000170214	GO:0035556	GO
ENSG00000170214	R-HSA-162582	Reactome
ENSG00000170214	R-HSA-373076	Reactome
ENSG00000170214	R-HSA-375280	Reactome
ENSG00000170214	path:hsa04970	KEGG
ENSG00000170214	R-HSA-416482	Reactome
ENSG00000170214	GO:0007204	GO
ENSG00000170214	path:hsa04261	KEGG
ENSG00000170214	R-HSA-388396	Reactome
ENSG00000170214	R-HSA-390696	Reactome
ENSG00000170214	GO:0007186	GO
ENSG00000170214	path:hsa04020	KEGG
ENSG00000170214	GO:0150099	GO
ENSG00000170214	R-HSA-500792	Reactome
ENSG00000112038	R-HSA-111885	Reactome
ENSG00000112038	R-HSA-168256	Reactome
ENSG00000112038	R-HSA-418594	Reactome
ENSG00000112038	R-HSA-372790	Reactome
ENSG00000112038	GO:0051481	GO
ENSG00000112038	GO:0007200	GO
ENSG00000112038	GO:0050769	GO
ENSG00000112038	R-HSA-6785807	Reactome
ENSG00000112038	R-HSA-375276	Reactome
ENSG00000112038	GO:2000310	GO
ENSG00000112038	GO:0007187	GO
ENSG00000112038	GO:0080135	GO
ENSG00000112038	path:hsa04080	KEGG
ENSG00000112038	R-HSA-373076	Reactome
ENSG00000112038	R-HSA-162582	Reactome
ENSG00000112038	GO:0045019	GO
ENSG00000112038	GO:0007193	GO
ENSG00000112038	GO:0007600	GO
ENSG00000112038	R-HSA-1280215	Reactome
ENSG00000112038	GO:0038003	GO
ENSG00000112038	GO:0019233	GO
ENSG00000112038	GO:0007197	GO
ENSG00000112038	GO:0007218	GO
ENSG00000112038	R-HSA-388396	Reactome
