u	v	score
ENSG00000001629	ENSG00000198399	0.7478011471685001
ENSG00000001629	ENSG00000198586	0.7079052788511179
ENSG00000001629	ENSG00000198707	0.736759550166536
ENSG00000001629	ENSG00000198836	0.7241515752059414
ENSG00000001629	ENSG00000198862	0.7719359130153095
ENSG00000001629	ENSG00000198887	0.7538881856704451
ENSG00000001629	ENSG00000204130	0.7170557725533323
ENSG00000001629	ENSG00000206560	0.7708921564104205
ENSG00000001629	ENSG00000213047	0.721856422917023
ENSG00000001629	ENSG00000213079	0.7230612399967632
ENSG00000001629	ENSG00000217128	0.7646857867901921
ENSG00000001629	ENSG00000225830	0.7120502925584512
ENSG00000001629	ENSG00000227345	0.7032854281476688
ENSG00000001629	ENSG00000234545	0.785819839772105
ENSG00000001629	ENSG00000244462	0.7385902381738523
ENSG00000001631	ENSG00000004766	0.8320497069843225
ENSG00000001631	ENSG00000008294	0.7009406190567625
ENSG00000001631	ENSG00000008869	0.7272699399393706
ENSG00000001631	ENSG00000011258	0.7044150401561956
ENSG00000001631	ENSG00000011405	0.7483372692059258
ENSG00000001631	ENSG00000011566	0.7138526202360043
ENSG00000001631	ENSG00000020922	0.7203470972233763
ENSG00000001631	ENSG00000021574	0.702199100065861
ENSG00000001631	ENSG00000023287	0.7146411028022513
ENSG00000001631	ENSG00000023516	0.7103448953632036
