u	v	score
ENSG00000001167	ENSG00000187605	0.70384468068089
ENSG00000001167	ENSG00000196504	0.7030741657605212
ENSG00000001167	ENSG00000197579	0.7187932475837868
ENSG00000001167	ENSG00000198642	0.7091872348881891
ENSG00000001167	ENSG00000198862	0.7055269271500165
ENSG00000001167	ENSG00000198887	0.7061554353175168
ENSG00000001167	ENSG00000213079	0.7662827810057496
ENSG00000001167	ENSG00000244462	0.7560425128500201
ENSG00000001561	ENSG00000071189	0.7396192068428339
ENSG00000001626	ENSG00000125378	0.7266478354175256
ENSG00000001629	ENSG00000004766	0.7592068959922068
ENSG00000001629	ENSG00000011405	0.7208339547971399
ENSG00000001629	ENSG00000062725	0.7260987315092843
ENSG00000001629	ENSG00000064313	0.7135436259858194
ENSG00000001629	ENSG00000065613	0.7005385508177893
ENSG00000001629	ENSG00000066084	0.7170757508966846
ENSG00000001629	ENSG00000070018	0.7160892479963911
ENSG00000001629	ENSG00000078747	0.723754646582391
ENSG00000001629	ENSG00000083312	0.728504715253776
ENSG00000001629	ENSG00000088812	0.7154590970893411
ENSG00000001629	ENSG00000092148	0.713616972843078
ENSG00000001629	ENSG00000092439	0.7055162051476345
ENSG00000001629	ENSG00000100580	0.7074783046628897
ENSG00000001629	ENSG00000100614	0.7263918292257684
ENSG00000001629	ENSG00000102189	0.7092434600306705
ENSG00000001629	ENSG00000105887	0.7442102031617565
ENSG00000001629	ENSG00000105948	0.7214143013238938
ENSG00000001629	ENSG00000108395	0.7570270957607512
ENSG00000001629	ENSG00000108587	0.7080289121581665
ENSG00000001629	ENSG00000114904	0.7122265123595583
ENSG00000001629	ENSG00000120008	0.7038657424543686
ENSG00000001629	ENSG00000120451	0.7304245705010777
ENSG00000001629	ENSG00000122512	0.7457657078527354
ENSG00000001629	ENSG00000122741	0.709971570919838
ENSG00000001629	ENSG00000123066	0.761462686478129
ENSG00000001629	ENSG00000123575	0.724415699128038
ENSG00000001629	ENSG00000125812	0.7112188695844726
ENSG00000001629	ENSG00000128585	0.7238158648976406
ENSG00000001629	ENSG00000128607	0.7334242616873181
ENSG00000001629	ENSG00000134982	0.7759497138661818
ENSG00000001629	ENSG00000135241	0.7142336470934213
ENSG00000001629	ENSG00000135250	0.7221776978339178
ENSG00000001629	ENSG00000135392	0.734212983404913
ENSG00000001629	ENSG00000140992	0.7234134552964743
ENSG00000001629	ENSG00000146842	0.7092190133407202
ENSG00000001629	ENSG00000147124	0.7583321107493525
ENSG00000001629	ENSG00000157500	0.7184913513320439
ENSG00000001629	ENSG00000161813	0.7401617014009622
ENSG00000001629	ENSG00000163681	0.7235527286257085
ENSG00000001629	ENSG00000164151	0.7477392629532749
ENSG00000001629	ENSG00000164209	0.7981040077810173
ENSG00000001629	ENSG00000164597	0.7572165886313762
ENSG00000001629	ENSG00000168538	0.7506154207267912
ENSG00000001629	ENSG00000169570	0.7227307502105655
ENSG00000001629	ENSG00000172869	0.8043450876140127
ENSG00000001629	ENSG00000174989	0.7269806810293559
ENSG00000001629	ENSG00000178502	0.7026047327935349
ENSG00000001629	ENSG00000179295	0.7020139018656218
ENSG00000001629	ENSG00000196313	0.7234119785872993
ENSG00000001629	ENSG00000197563	0.7400595384428558
ENSG00000001629	ENSG00000198646	0.7113311967050491
ENSG00000001629	ENSG00000198677	0.7435479263261958
ENSG00000001629	ENSG00000198836	0.7225927016405224
ENSG00000001629	ENSG00000198876	0.7242120229688309
ENSG00000001629	ENSG00000224470	0.7484366973698909
ENSG00000001630	ENSG00000003056	0.7583903665313811
ENSG00000001630	ENSG00000006715	0.7156684643461038
ENSG00000001630	ENSG00000007202	0.701159709229091
ENSG00000001630	ENSG00000019995	0.7566279388567225
ENSG00000001630	ENSG00000023516	0.7167313407244329
ENSG00000001630	ENSG00000037749	0.7577902011880324
ENSG00000001630	ENSG00000054793	0.7709161127313798
ENSG00000001630	ENSG00000055609	0.7370088390561819
ENSG00000001630	ENSG00000070366	0.7320196512586012
ENSG00000001630	ENSG00000072364	0.7575371943431112
ENSG00000001630	ENSG00000072803	0.7306852761587758
ENSG00000001630	ENSG00000080561	0.8255816390759032
ENSG00000001630	ENSG00000083168	0.7299372853008358
ENSG00000001630	ENSG00000086758	0.7477643939015006
ENSG00000001630	ENSG00000092148	0.7312644322293943
ENSG00000001630	ENSG00000100815	0.7808395794527456
ENSG00000001630	ENSG00000101544	0.7113597702495273
