u	v	score
ENSG00000004838	ENSG00000064199	0.7223967600590235
ENSG00000004838	ENSG00000078900	0.7138138631689444
ENSG00000004838	ENSG00000079156	0.721215838110712
ENSG00000004838	ENSG00000079974	0.7206151509062622
ENSG00000004838	ENSG00000087903	0.814637510658443
ENSG00000004838	ENSG00000091181	0.9094516317725602
ENSG00000004838	ENSG00000092850	0.9523752032949063
ENSG00000004838	ENSG00000096093	0.8157938650470983
ENSG00000004838	ENSG00000100218	0.9104892854854439
ENSG00000004838	ENSG00000101222	0.972816482996021
ENSG00000004838	ENSG00000101890	0.7762962032182776
ENSG00000004838	ENSG00000102904	0.9324851399955489
ENSG00000004838	ENSG00000103021	0.8914772923782477
ENSG00000004838	ENSG00000103647	0.7111308489679741
ENSG00000004838	ENSG00000105519	0.933952617415328
ENSG00000004838	ENSG00000112530	0.9541066769278321
ENSG00000004838	ENSG00000112981	0.8148777445696647
ENSG00000004838	ENSG00000116032	0.7732791962483382
ENSG00000004838	ENSG00000116885	0.8505515765861477
ENSG00000004838	ENSG00000118690	0.7654724615515538
ENSG00000004838	ENSG00000125409	0.8842191835076069
ENSG00000004838	ENSG00000133665	0.9047712371037698
ENSG00000004838	ENSG00000135205	0.8888056945985254
ENSG00000004838	ENSG00000137098	0.9456283942909045
ENSG00000004838	ENSG00000137473	0.9387283122972403
ENSG00000004838	ENSG00000137707	0.7974755026954993
ENSG00000004838	ENSG00000138587	0.7561587805824085
ENSG00000004838	ENSG00000140057	0.8857193220175592
ENSG00000004838	ENSG00000140481	0.8974255754226649
ENSG00000004838	ENSG00000141294	0.9555215965792493
ENSG00000004838	ENSG00000141519	0.7719752302616243
ENSG00000004838	ENSG00000141665	0.8869197928651841
ENSG00000004838	ENSG00000144061	0.758238260885257
ENSG00000004838	ENSG00000145491	0.9303412952791712
ENSG00000004838	ENSG00000149021	0.8236399160815872
ENSG00000004838	ENSG00000150773	0.8848555215282041
ENSG00000004838	ENSG00000152076	0.8800105362295972
ENSG00000004838	ENSG00000152582	0.7322767017832772
ENSG00000004838	ENSG00000154080	0.7940097527371637
ENSG00000004838	ENSG00000154099	0.9192114247307025
ENSG00000004838	ENSG00000155026	0.8950959643563997
ENSG00000004838	ENSG00000158486	0.8317294157878001
ENSG00000004838	ENSG00000159625	0.955183775407404
ENSG00000004838	ENSG00000162148	0.9258304240836238
ENSG00000004838	ENSG00000162571	0.9123689354700825
ENSG00000004838	ENSG00000162814	0.7906948312238121
ENSG00000004838	ENSG00000163040	0.7411205433636834
ENSG00000004838	ENSG00000163060	0.9027014564439709
ENSG00000004838	ENSG00000164627	0.7448636218667422
ENSG00000004838	ENSG00000164675	0.7310060790164363
ENSG00000004838	ENSG00000164972	0.9626576169689772
ENSG00000004838	ENSG00000167646	0.9240302450314717
ENSG00000004838	ENSG00000168026	0.858561302834385
ENSG00000004838	ENSG00000168314	0.7358570437873394
ENSG00000004838	ENSG00000168589	0.9362836715106995
ENSG00000004838	ENSG00000169402	0.8744677096526058
ENSG00000004838	ENSG00000170788	0.912076608917406
ENSG00000004838	ENSG00000172361	0.9378383995056871
ENSG00000004838	ENSG00000172426	0.9374576043956037
ENSG00000004838	ENSG00000176029	0.8543927095422266
ENSG00000004838	ENSG00000179133	0.8037705667662188
ENSG00000004838	ENSG00000185361	0.7494021463329938
ENSG00000004838	ENSG00000186471	0.930180564631757
ENSG00000004838	ENSG00000186976	0.7333403591105445
ENSG00000004838	ENSG00000197168	0.8483491250485051
ENSG00000004838	ENSG00000197208	0.8681344850457409
ENSG00000004838	ENSG00000197889	0.7398289220289623
ENSG00000004838	ENSG00000203734	0.8832159423761662
ENSG00000004838	ENSG00000203780	0.7473232833695382
ENSG00000004838	ENSG00000243910	0.9684913001480654
ENSG00000004838	ENSG00000244607	0.9401518223727593
ENSG00000004838	ENSG00000249139	0.7906010641130559
ENSG00000004897	ENSG00000033178	0.725893911435784
ENSG00000004897	ENSG00000080345	0.7265341445799886
ENSG00000004897	ENSG00000083312	0.7204353077718346
ENSG00000004897	ENSG00000108506	0.7213806620567773
ENSG00000004897	ENSG00000112249	0.714728967657973
ENSG00000004897	ENSG00000114439	0.7067088816510213
ENSG00000004897	ENSG00000115355	0.710553780212008
ENSG00000004897	ENSG00000120063	0.7575661608426526
ENSG00000004897	ENSG00000135913	0.7354684237734331
ENSG00000004897	ENSG00000138246	0.7032463193516939
ENSG00000004897	ENSG00000139324	0.7272211487999224
ENSG00000004897	ENSG00000146263	0.7184586787841363
ENSG00000004897	ENSG00000160551	0.7520006922945017
ENSG00000004897	ENSG00000164134	0.7019486356274712
ENSG00000004897	ENSG00000178691	0.7061526475163173
ENSG00000004897	ENSG00000189308	0.7086860327512751
ENSG00000004975	ENSG00000129245	0.7040858606184272
